pointDistance, pathLength, DFSVisit, BFSVisit, AStarVisit,,,,,,,,,,,,,
140.00714,1667,9227,3274,2113,,,,,,,,,,,,,
140.00714,3745,6446,8346,5618,,,,,,,,,,,,,
140.00714,1613,5572,4667,2851,,,,,,,,,,,,,
140.00714,2935,4633,9398,4434,,,,,,,,,,,,,
140.00714,2421,3819,4988,2988,,,,,,,,,,,,,
140.00714,3021,6543,7873,7030,,,,,,,,,,,,,
140.00714,2279,3464,4082,8759,,,,,,,,,,,,,
140.00714,3317,6190,9766,6278,,,,,,,,,,,,,
140.00714,1249,1494,2082,6707,,,,,,,,,,,,,
140.00714,1595,8949,3366,2537,,,,,,,,,,,,,
140.00714,1555,2897,3058,1938,,,,,,,,,,,,,
140.00714,1841,2051,4544,7724,,,,,,,,,,,,,
140.00714,1937,8067,3862,2885,,,,,,,,,,,,,
140.00714,3557,6740,8395,7024,,,,,,,,,,,,,
140.00714,2171,3194,4623,3936,,,,,,,,,,,,,
140.00714,3109,5815,7052,6918,,,,,,,,,,,,,
140.00714,3419,7257,8267,4982,,,,,,,,,,,,,
140.00714,2441,3892,6107,7015,,,,,,,,,,,,,
140.00714,2417,8428,5896,7645,,,,,,,,,,,,,
140.00714,3297,7474,7851,6532,,,,,,,,,,,,,
140.00714,2873,5904,6300,6639,,,,,,,,,,,,,
140.00714,1757,8786,3407,2806,,,,,,,,,,,,,
140.00714,1773,2545,3649,2396,,,,,,,,,,,,,
140.00714,1987,5677,3287,2337,,,,,,,,,,,,,
140.00714,3451,5407,6924,4490,,,,,,,,,,,,,
140.00714,1761,5299,3207,9820,,,,,,,,,,,,,
140.00714,2133,2560,4421,2989,,,,,,,,,,,,,
140.00714,4251,7158,9681,8853,,,,,,,,,,,,,
140.00714,2749,5912,6962,6627,,,,,,,,,,,,,
140.00714,3543,5851,8286,6555,,,,,,,,,,,,,
140.00714,3289,6468,8248,8627,,,,,,,,,,,,,
140.00714,2035,7661,5529,4458,,,,,,,,,,,,,
140.00714,3269,5154,8751,8551,,,,,,,,,,,,,
140.00714,2735,8225,8011,8158,,,,,,,,,,,,,
140.00714,1673,5316,3673,2968,,,,,,,,,,,,,
140.00714,3849,6389,9999,7802,,,,,,,,,,,,,
140.00714,3433,8885,7202,8921,,,,,,,,,,,,,
140.00714,2113,4620,4203,7093,,,,,,,,,,,,,
140.00714,3855,6059,9863,6553,,,,,,,,,,,,,
140.00714,2361,3003,4211,9111,,,,,,,,,,,,,
140.00714,2321,8564,8762,6293,,,,,,,,,,,,,
140.00714,2399,9659,5268,3643,,,,,,,,,,,,,
140.00714,2487,3280,4573,7355,,,,,,,,,,,,,
140.00714,2533,9135,5983,3492,,,,,,,,,,,,,
140.00714,1417,7726,2160,1755,,,,,,,,,,,,,
140.00714,4291,5836,9371,7501,,,,,,,,,,,,,
140.00714,2855,8978,5953,8275,,,,,,,,,,,,,
140.00714,1159,6023,1991,6012,,,,,,,,,,,,,
140.00714,1581,9552,2729,7925,,,,,,,,,,,,,
140.00714,1279,8665,3053,9631,,,,,,,,,,,,,
140.00714,1981,3220,4861,8192,,,,,,,,,,,,,
140.00714,3271,5445,7344,4552,,,,,,,,,,,,,
140.00714,1645,9601,3683,7630,,,,,,,,,,,,,
140.00714,3307,7351,7927,6454,,,,,,,,,,,,,
140.00714,1901,2795,3551,2876,,,,,,,,,,,,,
140.00714,1671,8676,4679,9720,,,,,,,,,,,,,
140.00714,2553,7796,5540,9280,,,,,,,,,,,,,
140.00714,3515,5730,9371,7583,,,,,,,,,,,,,
140.00714,2341,3121,3888,4143,,,,,,,,,,,,,
140.00714,3573,7196,9024,7269,,,,,,,,,,,,,
140.00714,2155,2961,5515,4980,,,,,,,,,,,,,
140.00714,2693,8672,8254,9306,,,,,,,,,,,,,
140.00714,1873,5856,3274,5979,,,,,,,,,,,,,
140.00714,2511,3211,5258,8925,,,,,,,,,,,,,
140.00714,1757,7808,6897,9517,,,,,,,,,,,,,
140.00714,1535,3092,3867,2170,,,,,,,,,,,,,
140.00714,2213,8658,4457,8640,,,,,,,,,,,,,
140.00714,1307,4264,2351,7141,,,,,,,,,,,,,
140.00714,1819,9182,8923,4735,,,,,,,,,,,,,
140.00714,1649,2856,2792,2321,,,,,,,,,,,,,
140.00714,2195,9060,5522,8341,,,,,,,,,,,,,
140.00714,3069,5639,6916,4609,,,,,,,,,,,,,
140.00714,4281,7590,9424,6093,,,,,,,,,,,,,
140.00714,4347,7822,9974,6648,,,,,,,,,,,,,
140.00714,1539,3906,3864,1896,,,,,,,,,,,,,
140.00714,2147,8798,4335,2744,,,,,,,,,,,,,
140.00714,3309,5013,9929,8058,,,,,,,,,,,,,
140.00714,2987,7652,6967,4275,,,,,,,,,,,,,
140.00714,2333,8022,4651,3976,,,,,,,,,,,,,
140.00714,3035,6517,7324,8091,,,,,,,,,,,,,
140.00714,1441,7999,2432,2000,,,,,,,,,,,,,
140.00714,2115,2679,4761,4066,,,,,,,,,,,,,
140.00714,3077,4327,5934,4419,,,,,,,,,,,,,
140.00714,2811,7593,6303,4775,,,,,,,,,,,,,
140.00714,1485,8451,3177,9230,,,,,,,,,,,,,
140.00714,2715,4849,5872,7245,,,,,,,,,,,,,
140.00714,2211,4313,7283,5164,,,,,,,,,,,,,
140.00714,1241,1620,2311,3258,,,,,,,,,,,,,
140.00714,1977,3682,4077,4589,,,,,,,,,,,,,
140.00714,2861,4401,8150,4081,,,,,,,,,,,,,
140.00714,2477,8034,6000,4519,,,,,,,,,,,,,
140.00714,1525,9310,3592,6149,,,,,,,,,,,,,
140.00714,3675,5070,7532,7631,,,,,,,,,,,,,
140.00714,2125,3096,4181,7814,,,,,,,,,,,,,
140.00714,1829,8390,3865,8938,,,,,,,,,,,,,
140.00714,1673,2291,2636,2520,,,,,,,,,,,,,
140.00714,2505,4663,5640,4220,,,,,,,,,,,,,
140.00714,2283,4512,7559,4225,,,,,,,,,,,,,
140.00714,2103,2808,4141,2525,,,,,,,,,,,,,
140.00714,2039,3589,4102,4160,,,,,,,,,,,,,
140.00714,2911,4437,6233,7640,,,,,,,,,,,,,
140.00714,2041,3012,3947,8519,,,,,,,,,,,,,
140.00714,1805,5653,3915,5586,,,,,,,,,,,,,
140.00714,2917,7343,7492,6209,,,,,,,,,,,,,
140.00714,2355,2838,6127,4833,,,,,,,,,,,,,
140.00714,3365,4019,7444,5645,,,,,,,,,,,,,
140.00714,2019,2585,3252,8350,,,,,,,,,,,,,
140.00714,4177,7739,9174,6743,,,,,,,,,,,,,
140.00714,4237,7140,8786,7631,,,,,,,,,,,,,
140.00714,2959,4255,6210,6461,,,,,,,,,,,,,
140.00714,2227,3312,4795,3382,,,,,,,,,,,,,
140.00714,2557,7357,4261,5344,,,,,,,,,,,,,
140.00714,1299,9690,2743,9841,,,,,,,,,,,,,
140.00714,1227,3088,1885,3097,,,,,,,,,,,,,
140.00714,3437,6706,9816,7041,,,,,,,,,,,,,
140.00714,1963,7898,4605,8103,,,,,,,,,,,,,
140.00714,2623,4546,6389,6647,,,,,,,,,,,,,
140.00714,3817,6791,9976,7237,,,,,,,,,,,,,
140.00714,2127,3408,4411,8333,,,,,,,,,,,,,
140.00714,1569,8272,3570,3045,,,,,,,,,,,,,
140.00714,1389,8207,2822,2275,,,,,,,,,,,,,
140.00714,1599,9205,3476,2289,,,,,,,,,,,,,
140.00714,1825,2461,4094,5235,,,,,,,,,,,,,
140.00714,1591,3981,4333,9048,,,,,,,,,,,,,
140.00714,2555,3851,5186,3384,,,,,,,,,,,,,
140.00714,1949,5227,7922,9209,,,,,,,,,,,,,
140.00714,2251,3884,5232,9260,,,,,,,,,,,,,
140.00714,1733,6422,3836,2327,,,,,,,,,,,,,
140.00714,3495,7496,7748,6177,,,,,,,,,,,,,
140.00714,3463,7949,9040,6725,,,,,,,,,,,,,
140.00714,2501,4822,5635,7902,,,,,,,,,,,,,
140.00714,3791,5483,9184,5758,,,,,,,,,,,,,
140.00714,1959,2554,3495,9687,,,,,,,,,,,,,
140.00714,3499,4636,9168,6655,,,,,,,,,,,,,
140.00714,3535,5206,8359,6514,,,,,,,,,,,,,
140.00714,2093,6043,3661,9457,,,,,,,,,,,,,
140.00714,2703,4561,9833,6208,,,,,,,,,,,,,
140.00714,2361,3656,5230,8751,,,,,,,,,,,,,
140.00714,2825,9000,5751,8623,,,,,,,,,,,,,
140.00714,2583,4332,6368,9265,,,,,,,,,,,,,
140.00714,1595,8706,3639,9202,,,,,,,,,,,,,
140.00714,2705,5383,6580,9264,,,,,,,,,,,,,
140.00714,3825,5706,9564,8059,,,,,,,,,,,,,
140.00714,2749,8010,7614,6630,,,,,,,,,,,,,
140.00714,3907,7028,8433,6673,,,,,,,,,,,,,
140.00714,2683,3819,5532,9249,,,,,,,,,,,,,
140.00714,3569,8071,7491,5692,,,,,,,,,,,,,
140.00714,2275,4595,6649,7372,,,,,,,,,,,,,
140.00714,1507,2010,2913,9571,,,,,,,,,,,,,
140.00714,2397,8782,5523,8423,,,,,,,,,,,,,
140.00714,2549,8476,8828,7665,,,,,,,,,,,,,
140.00714,2149,3172,3775,2776,,,,,,,,,,,,,
140.00714,1799,2305,3980,9184,,,,,,,,,,,,,
140.00714,1499,5566,2149,5593,,,,,,,,,,,,,
140.00714,1915,9581,3620,9587,,,,,,,,,,,,,
140.00714,1885,4840,3707,4910,,,,,,,,,,,,,
140.00714,1811,7792,6814,9239,,,,,,,,,,,,,
140.00714,3403,7320,9854,8072,,,,,,,,,,,,,
140.00714,2505,8555,5264,3812,,,,,,,,,,,,,
140.00714,2097,2765,3743,7533,,,,,,,,,,,,,
140.00714,1795,9509,3361,2828,,,,,,,,,,,,,
140.00714,2447,5903,7602,5851,,,,,,,,,,,,,
140.00714,2899,5837,7036,9241,,,,,,,,,,,,,
140.00714,2771,7991,5399,8328,,,,,,,,,,,,,
140.00714,2623,4179,6351,3332,,,,,,,,,,,,,
140.00714,2915,3932,5685,8959,,,,,,,,,,,,,
140.00714,1467,5882,1929,1656,,,,,,,,,,,,,
140.00714,3441,5892,9927,7458,,,,,,,,,,,,,
140.00714,1865,4098,4564,4118,,,,,,,,,,,,,
140.00714,2793,9278,8165,8715,,,,,,,,,,,,,
140.00714,1503,3585,3227,8143,,,,,,,,,,,,,
140.00714,1697,9065,3501,2779,,,,,,,,,,,,,
140.00714,2353,4100,5370,3075,,,,,,,,,,,,,
140.00714,1059,3391,2149,9321,,,,,,,,,,,,,
140.00714,3627,6530,8125,6427,,,,,,,,,,,,,
140.00714,2361,3939,7079,3495,,,,,,,,,,,,,
140.00714,1491,8891,3243,2125,,,,,,,,,,,,,
140.00714,3797,5377,8065,7682,,,,,,,,,,,,,
140.00714,3091,8312,8123,5247,,,,,,,,,,,,,
140.00714,1977,8287,5642,4906,,,,,,,,,,,,,
140.00714,2091,3810,7968,8579,,,,,,,,,,,,,
140.00714,1759,6886,3536,2439,,,,,,,,,,,,,
140.00714,3433,6980,8226,5696,,,,,,,,,,,,,
140.00714,2091,8897,4264,3353,,,,,,,,,,,,,
140.00714,2365,8533,4654,7626,,,,,,,,,,,,,
140.00714,2523,4039,5072,4159,,,,,,,,,,,,,
140.00714,3065,7962,6198,5126,,,,,,,,,,,,,
140.00714,1367,9178,2731,9382,,,,,,,,,,,,,
140.00714,2209,6633,5482,5763,,,,,,,,,,,,,
140.00714,1901,6102,3670,8713,,,,,,,,,,,,,
140.00714,2083,4606,5377,3442,,,,,,,,,,,,,
140.00714,3183,7679,9243,4172,,,,,,,,,,,,,
140.00714,3049,8658,9254,4970,,,,,,,,,,,,,
140.00714,1617,2394,3022,9335,,,,,,,,,,,,,
140.00714,3053,7680,6713,7814,,,,,,,,,,,,,
140.00714,1569,7991,2618,3607,,,,,,,,,,,,,
140.00714,2023,3418,4009,3575,,,,,,,,,,,,,
140.00714,1181,7833,4571,9785,,,,,,,,,,,,,
140.00714,2085,7786,5057,7734,,,,,,,,,,,,,
140.00714,1911,9182,3511,2669,,,,,,,,,,,,,
140.00714,3035,5571,7117,3629,,,,,,,,,,,,,
140.00714,4045,6621,9371,7883,,,,,,,,,,,,,
140.00714,1185,1392,3219,4082,,,,,,,,,,,,,
140.00714,2185,7459,4882,3056,,,,,,,,,,,,,
140.00714,3473,4709,6749,4840,,,,,,,,,,,,,
140.00714,2893,3776,9485,9112,,,,,,,,,,,,,
140.00714,2783,5102,8627,8582,,,,,,,,,,,,,
140.00714,3697,6329,7805,7234,,,,,,,,,,,,,
140.00714,1645,2189,3475,1962,,,,,,,,,,,,,
140.00714,2277,2785,4578,9179,,,,,,,,,,,,,
140.00714,1485,2066,2514,2120,,,,,,,,,,,,,
140.00714,2777,3713,7330,8971,,,,,,,,,,,,,
140.00714,2283,8491,4786,8548,,,,,,,,,,,,,
140.00714,3001,7258,5536,6931,,,,,,,,,,,,,
140.00714,1629,2072,3155,9744,,,,,,,,,,,,,
140.00714,2639,8790,5950,7505,,,,,,,,,,,,,
140.00714,1919,9151,3724,3034,,,,,,,,,,,,,
140.00714,1923,5093,6183,3499,,,,,,,,,,,,,
140.00714,3093,4917,8817,8218,,,,,,,,,,,,,
140.00714,1559,2857,2726,2186,,,,,,,,,,,,,
140.00714,2351,4041,4868,8236,,,,,,,,,,,,,
140.00714,2837,4275,7204,5263,,,,,,,,,,,,,
140.00714,3337,7170,8443,6038,,,,,,,,,,,,,
140.00714,1273,4180,2205,4168,,,,,,,,,,,,,
140.00714,1949,4159,5129,9141,,,,,,,,,,,,,
140.00714,1335,1598,2765,2430,,,,,,,,,,,,,
140.00714,2213,5505,7209,9477,,,,,,,,,,,,,
140.00714,1999,9468,4798,8103,,,,,,,,,,,,,
140.00714,2757,7591,6921,6726,,,,,,,,,,,,,
140.00714,2809,9049,8296,3456,,,,,,,,,,,,,
140.00714,3117,7721,7298,9126,,,,,,,,,,,,,
140.00714,1745,2834,3430,2871,,,,,,,,,,,,,
140.00714,2093,6729,3774,5395,,,,,,,,,,,,,
140.00714,2511,6930,6024,3618,,,,,,,,,,,,,
140.00714,1215,5149,2067,9829,,,,,,,,,,,,,
140.00714,2845,6475,7862,5939,,,,,,,,,,,,,
140.00714,3585,7753,6876,5146,,,,,,,,,,,,,
140.00714,1631,9586,2997,9737,,,,,,,,,,,,,
140.00714,2767,8920,6082,8788,,,,,,,,,,,,,
140.00714,1965,7541,3756,4531,,,,,,,,,,,,,
140.00714,2479,8948,6397,6707,,,,,,,,,,,,,
140.00714,2513,5778,5465,9170,,,,,,,,,,,,,
140.00714,3791,6357,9183,6260,,,,,,,,,,,,,
140.00714,1501,7840,3715,1684,,,,,,,,,,,,,
140.00714,1219,1626,2024,9643,,,,,,,,,,,,,
140.00714,2329,7747,5828,4260,,,,,,,,,,,,,
140.00714,2277,8991,6660,5887,,,,,,,,,,,,,
140.00714,2193,4154,7999,3053,,,,,,,,,,,,,
140.00714,1669,2186,3250,9538,,,,,,,,,,,,,
140.00714,815,2906,6635,3511,,,,,,,,,,,,,
140.00714,2261,5466,4576,6927,,,,,,,,,,,,,
140.00714,3585,7586,9661,7599,,,,,,,,,,,,,
140.00714,1887,6334,3966,3659,,,,,,,,,,,,,
140.00714,1299,3162,3003,3137,,,,,,,,,,,,,
140.00714,3061,5945,9673,4799,,,,,,,,,,,,,
140.00714,1455,1623,2239,6147,,,,,,,,,,,,,
140.00714,2713,6281,7755,5002,,,,,,,,,,,,,
140.00714,2381,8716,4783,5299,,,,,,,,,,,,,
140.00714,4129,8364,8973,6172,,,,,,,,,,,,,
140.00714,2167,2884,6215,2881,,,,,,,,,,,,,
140.00714,2475,3388,5487,8347,,,,,,,,,,,,,
140.00714,2951,8222,6798,8026,,,,,,,,,,,,,
140.00714,1671,9495,3271,9441,,,,,,,,,,,,,
140.00714,1299,1529,2285,4767,,,,,,,,,,,,,
140.00714,1643,4625,3521,2721,,,,,,,,,,,,,
140.00714,1803,8688,3834,3278,,,,,,,,,,,,,
140.00714,1945,2531,4960,8067,,,,,,,,,,,,,
140.00714,1661,8066,3256,8720,,,,,,,,,,,,,
140.00714,2247,7710,5871,4502,,,,,,,,,,,,,
140.00714,1875,8978,4666,3924,,,,,,,,,,,,,
140.00714,2265,7327,5711,7504,,,,,,,,,,,,,
140.00714,1563,9642,3030,9711,,,,,,,,,,,,,
140.00714,1939,9042,4232,3521,,,,,,,,,,,,,
140.00714,1489,9680,3237,9596,,,,,,,,,,,,,
140.00714,1555,1902,2553,4606,,,,,,,,,,,,,
140.00714,3293,8955,6707,4731,,,,,,,,,,,,,
140.00714,2799,7193,6627,6072,,,,,,,,,,,,,
140.00714,2925,4274,5612,5243,,,,,,,,,,,,,
140.00714,2077,7606,3728,9248,,,,,,,,,,,,,
140.00714,3197,5591,6627,4785,,,,,,,,,,,,,
140.00714,3045,5832,5861,6338,,,,,,,,,,,,,
140.00714,3265,8607,7423,5283,,,,,,,,,,,,,
140.00714,1269,4495,1728,9768,,,,,,,,,,,,,
140.00714,3493,6151,7963,7992,,,,,,,,,,,,,
140.00714,3151,4645,6300,8020,,,,,,,,,,,,,
140.00714,2945,7500,7751,8978,,,,,,,,,,,,,
140.00714,1407,8548,4193,9674,,,,,,,,,,,,,
140.00714,3815,6847,8517,7499,,,,,,,,,,,,,
140.00714,1805,9596,3313,2205,,,,,,,,,,,,,
140.00714,1753,4061,4928,4549,,,,,,,,,,,,,
140.00714,2195,7772,5341,2684,,,,,,,,,,,,,
140.00714,1635,1927,3224,4713,,,,,,,,,,,,,
140.00714,3379,7347,7784,7162,,,,,,,,,,,,,
140.00714,2253,5799,4247,6336,,,,,,,,,,,,,
140.00714,1935,7019,5093,2532,,,,,,,,,,,,,
140.00714,3117,4384,5972,8541,,,,,,,,,,,,,
140.00714,2293,4500,5982,3947,,,,,,,,,,,,,
140.00714,2085,3506,4611,9092,,,,,,,,,,,,,
140.00714,1749,4741,2684,2009,,,,,,,,,,,,,
140.00714,3265,4734,6460,4991,,,,,,,,,,,,,
140.00714,2805,7616,6576,9268,,,,,,,,,,,,,
140.00714,3293,8360,7245,5568,,,,,,,,,,,,,
140.00714,1431,2152,2468,9305,,,,,,,,,,,,,
140.00714,1467,7484,2809,9387,,,,,,,,,,,,,
140.00714,3281,6916,7955,6773,,,,,,,,,,,,,
140.00714,3161,4474,7061,8894,,,,,,,,,,,,,
140.00714,1453,3929,8270,2833,,,,,,,,,,,,,
140.00714,3227,8508,9496,4422,,,,,,,,,,,,,
140.00714,2871,5782,6182,9115,,,,,,,,,,,,,
140.00714,2617,8693,4973,6001,,,,,,,,,,,,,
140.00714,2031,3106,4236,9685,,,,,,,,,,,,,
140.00714,1513,2098,9633,9310,,,,,,,,,,,,,
140.00714,2289,9440,5256,8422,,,,,,,,,,,,,
140.00714,2521,5801,6103,3385,,,,,,,,,,,,,
140.00714,2219,7564,4182,7662,,,,,,,,,,,,,
140.00714,2601,4544,5588,3648,,,,,,,,,,,,,
140.00714,1737,2890,3456,2151,,,,,,,,,,,,,
140.00714,1481,8439,4744,2679,,,,,,,,,,,,,
140.00714,1931,2082,9719,4068,,,,,,,,,,,,,
140.00714,1619,4435,5001,4728,,,,,,,,,,,,,
140.00714,3719,4542,9122,6399,,,,,,,,,,,,,
140.00714,1877,5473,3011,9360,,,,,,,,,,,,,
140.00714,2769,7193,5993,8707,,,,,,,,,,,,,
140.00714,2735,5647,5865,6934,,,,,,,,,,,,,
140.00714,1197,7872,6892,7714,,,,,,,,,,,,,
140.00714,1883,4590,3476,2473,,,,,,,,,,,,,
140.00714,2423,5038,6483,7280,,,,,,,,,,,,,
140.00714,2857,8215,9318,7846,,,,,,,,,,,,,
140.00714,2527,5907,4434,9151,,,,,,,,,,,,,
140.00714,1651,6912,6682,2083,,,,,,,,,,,,,
140.00714,2185,8858,4019,9086,,,,,,,,,,,,,
140.00714,1697,9611,2522,2210,,,,,,,,,,,,,
140.00714,2089,9032,4674,7698,,,,,,,,,,,,,
140.00714,3375,7627,9063,5823,,,,,,,,,,,,,
140.00714,1559,1999,2641,1963,,,,,,,,,,,,,
140.00714,2627,9263,5519,4718,,,,,,,,,,,,,
140.00714,2655,7760,6938,4616,,,,,,,,,,,,,
140.00714,2671,3638,5838,3570,,,,,,,,,,,,,
140.00714,3379,5416,9870,5051,,,,,,,,,,,,,
140.00714,2069,3746,4367,9098,,,,,,,,,,,,,
140.00714,2057,4488,3456,2852,,,,,,,,,,,,,
140.00714,1233,4594,1835,4523,,,,,,,,,,,,,
140.00714,2245,9059,4341,9001,,,,,,,,,,,,,
140.00714,3321,6155,9934,8438,,,,,,,,,,,,,
140.00714,1045,1804,1684,1194,,,,,,,,,,,,,
140.00714,2403,8179,5254,4055,,,,,,,,,,,,,
140.00714,2343,8545,6583,7497,,,,,,,,,,,,,
140.00714,2503,7885,5775,5432,,,,,,,,,,,,,
140.00714,2771,8704,6129,9257,,,,,,,,,,,,,
140.00714,2757,7990,5744,7915,,,,,,,,,,,,,
140.00714,2403,5704,6699,6480,,,,,,,,,,,,,
140.00714,1113,1315,2013,1336,,,,,,,,,,,,,
140.00714,4005,6236,9980,6282,,,,,,,,,,,,,
140.00714,4025,6595,8979,7378,,,,,,,,,,,,,
140.00714,1771,9666,3212,2398,,,,,,,,,,,,,
140.00714,1707,8386,8419,8421,,,,,,,,,,,,,
140.00714,1671,2559,2931,7414,,,,,,,,,,,,,
140.00714,2505,3174,4907,8633,,,,,,,,,,,,,
140.00714,2657,8669,5672,7884,,,,,,,,,,,,,
140.00714,2177,7819,5408,4187,,,,,,,,,,,,,
140.00714,3015,5424,9729,4954,,,,,,,,,,,,,
140.00714,2645,3584,5119,4032,,,,,,,,,,,,,
140.00714,2927,8781,6457,3885,,,,,,,,,,,,,
140.00714,2339,8779,6071,7072,,,,,,,,,,,,,
140.00714,2405,5907,4685,3005,,,,,,,,,,,,,
140.00714,1775,2069,3345,9511,,,,,,,,,,,,,
140.00714,1219,8713,5052,4960,,,,,,,,,,,,,
140.00714,2155,9334,5024,7494,,,,,,,,,,,,,
140.00714,2221,8201,5195,9377,,,,,,,,,,,,,
140.00714,3219,8958,7499,4295,,,,,,,,,,,,,
140.00714,2225,4417,6529,3181,,,,,,,,,,,,,
140.00714,3141,5195,8200,4675,,,,,,,,,,,,,
140.00714,3133,5087,8188,6479,,,,,,,,,,,,,
140.00714,3283,6781,8100,6040,,,,,,,,,,,,,
140.00714,3327,6847,8994,7175,,,,,,,,,,,,,
140.00714,2001,8628,7126,5117,,,,,,,,,,,,,
140.00714,3957,7923,9995,7884,,,,,,,,,,,,,
140.00714,2037,5741,5416,4748,,,,,,,,,,,,,
140.00714,3813,5127,7857,5364,,,,,,,,,,,,,
140.00714,3573,5945,7799,6112,,,,,,,,,,,,,
140.00714,1807,2556,3307,2359,,,,,,,,,,,,,
140.00714,2403,2871,6450,3266,,,,,,,,,,,,,
140.00714,2665,6248,6541,7336,,,,,,,,,,,,,
140.00714,1949,9410,3925,3140,,,,,,,,,,,,,
140.00714,2741,7913,4929,3060,,,,,,,,,,,,,
140.00714,3423,5835,7590,6123,,,,,,,,,,,,,
140.00714,3097,8151,6624,5226,,,,,,,,,,,,,
140.00714,3721,8046,7471,5407,,,,,,,,,,,,,
140.00714,2755,5086,6579,4146,,,,,,,,,,,,,
140.00714,2677,4723,7191,7699,,,,,,,,,,,,,
140.00714,2153,6015,4732,6431,,,,,,,,,,,,,
140.00714,2737,4565,8456,7499,,,,,,,,,,,,,
140.00714,2601,3341,6053,9301,,,,,,,,,,,,,
140.00714,3601,7289,8629,6028,,,,,,,,,,,,,
140.00714,2987,9037,7171,7109,,,,,,,,,,,,,
140.00714,3013,6808,7068,7844,,,,,,,,,,,,,
140.00714,1691,6204,3149,6060,,,,,,,,,,,,,
140.00714,2219,9626,5042,7853,,,,,,,,,,,,,
140.00714,2525,3989,5709,7992,,,,,,,,,,,,,
140.00714,2657,9172,6664,9383,,,,,,,,,,,,,
140.00714,2235,2828,3769,2826,,,,,,,,,,,,,
140.00714,1929,5031,4153,7134,,,,,,,,,,,,,
140.00714,3037,6527,8620,3823,,,,,,,,,,,,,
140.00714,3055,8064,6373,7955,,,,,,,,,,,,,
140.00714,4531,7231,9630,7624,,,,,,,,,,,,,
140.00714,1139,2303,2681,8904,,,,,,,,,,,,,
140.00714,2643,3614,4837,7213,,,,,,,,,,,,,
140.00714,2991,4933,6508,6445,,,,,,,,,,,,,
140.00714,3969,7970,9641,7534,,,,,,,,,,,,,
140.00714,2691,7193,8192,7088,,,,,,,,,,,,,
140.00714,3199,8541,7618,5119,,,,,,,,,,,,,
140.00714,2519,3361,6057,7366,,,,,,,,,,,,,
140.00714,1607,2360,3223,3649,,,,,,,,,,,,,
140.00714,3129,4874,9918,6169,,,,,,,,,,,,,
140.00714,3899,6104,9675,6718,,,,,,,,,,,,,
140.00714,2763,6118,7227,6890,,,,,,,,,,,,,
140.00714,2203,8765,4505,8492,,,,,,,,,,,,,
140.00714,1667,1948,2462,1984,,,,,,,,,,,,,
140.00714,4195,7237,9953,6839,,,,,,,,,,,,,
140.00714,2389,5408,4646,4104,,,,,,,,,,,,,
140.00714,2913,4140,5992,3860,,,,,,,,,,,,,
140.00714,2461,4529,5081,3580,,,,,,,,,,,,,
140.00714,1893,2870,4135,2903,,,,,,,,,,,,,
140.00714,3235,7457,8421,7666,,,,,,,,,,,,,
140.00714,2271,4752,5750,4660,,,,,,,,,,,,,
140.00714,1821,3862,4150,8148,,,,,,,,,,,,,
140.00714,3239,5256,9932,4514,,,,,,,,,,,,,
140.00714,3697,7871,9401,7167,,,,,,,,,,,,,
140.00714,1963,4149,4373,4410,,,,,,,,,,,,,
140.00714,3511,7771,8929,5715,,,,,,,,,,,,,
140.00714,2337,9524,3936,7104,,,,,,,,,,,,,
140.00714,2461,6396,4729,6638,,,,,,,,,,,,,
140.00714,1427,1778,3309,1772,,,,,,,,,,,,,
140.00714,2567,9218,6556,3147,,,,,,,,,,,,,
140.00714,2425,9123,4476,4746,,,,,,,,,,,,,
140.00714,2067,5269,3357,2741,,,,,,,,,,,,,
140.00714,2307,2855,8469,9010,,,,,,,,,,,,,
140.00714,1915,2766,3369,2622,,,,,,,,,,,,,
140.00714,3357,7196,8761,7491,,,,,,,,,,,,,
140.00714,3145,4372,6737,8870,,,,,,,,,,,,,
140.00714,1827,7324,3443,6729,,,,,,,,,,,,,
140.00714,1627,9567,4715,3079,,,,,,,,,,,,,
140.00714,3049,5887,8568,8018,,,,,,,,,,,,,
140.00714,2765,4941,7707,4640,,,,,,,,,,,,,
140.00714,1445,9291,3444,1673,,,,,,,,,,,,,
140.00714,3729,7182,8574,7611,,,,,,,,,,,,,
140.00714,1863,6324,3832,9555,,,,,,,,,,,,,
140.00714,2741,8998,7986,6277,,,,,,,,,,,,,
140.00714,2337,8962,5149,3796,,,,,,,,,,,,,
140.00714,3003,5933,9587,6450,,,,,,,,,,,,,
140.00714,2181,3220,4657,3284,,,,,,,,,,,,,
140.00714,1981,6970,6494,5626,,,,,,,,,,,,,
140.00714,1861,3083,5526,7020,,,,,,,,,,,,,
140.00714,3789,7933,9366,7449,,,,,,,,,,,,,
140.00714,3269,7160,6337,5159,,,,,,,,,,,,,
140.00714,2331,5409,6393,4363,,,,,,,,,,,,,
140.00714,3505,8337,8547,5087,,,,,,,,,,,,,
140.00714,2181,5988,4310,5903,,,,,,,,,,,,,
140.00714,2467,5455,6734,9045,,,,,,,,,,,,,
140.00714,2813,6867,6667,3711,,,,,,,,,,,,,
140.00714,2211,7939,5073,4233,,,,,,,,,,,,,
140.00714,3243,7112,6558,6018,,,,,,,,,,,,,
140.00714,1845,5541,3774,6394,,,,,,,,,,,,,
140.00714,3095,4707,9140,5474,,,,,,,,,,,,,
140.00714,2719,8420,6697,6052,,,,,,,,,,,,,
